cluster,num_of_accidents,at_intersection,total_vehicles,avg_vehicles,average_days_ago,avg_accident_time,kmeans_cluster,agglomerative_cluster
1626,9,0.8888888888888888,16,1.7777777777777777,376,79425,3,3
1627,1,0.0,3,3.0,239,78120,5,1
1628,1,0.0,2,2.0,235,72000,0,0
1629,4,0.5,8,2.0,356,3250,2,2
1630,1,1.0,2,2.0,265,12599,2,2
1631,1,1.0,2,2.0,230,75000,3,3
1632,3,1.0,5,1.6666666666666667,788,68493,3,3
1633,1,1.0,2,2.0,246,79800,3,3
1634,1,0.0,4,4.0,235,76860,5,1
1635,1,1.0,2,2.0,236,82021,3,3
1636,10,1.0,22,2.2,481,4635,2,2
1637,2,0.5,4,2.0,757,77820,3,3
1638,3,0.6666666666666666,5,1.6666666666666667,558,72811,3,3
1639,1,1.0,2,2.0,226,68400,3,3
1640,2,0.5,4,2.0,790,78300,3,3
1641,6,0.1666666666666666,12,2.0,943,14154,4,1
1642,4,0.5,8,2.0,506,19694,2,2
1643,2,1.0,3,1.5,711,19530,2,2
1644,2,0.5,3,1.5,552,66600,3,3
1645,1,0.0,2,2.0,220,77280,0,0
1646,1,0.0,2,2.0,229,73020,0,0
1647,1,1.0,2,2.0,222,17699,2,2
1648,1,1.0,2,2.0,227,14039,2,2
1649,1,0.0,2,2.0,406,7260,5,6
1650,2,0.5,3,1.5,700,71070,3,3
1651,4,1.0,6,1.5,596,74821,3,3
1652,2,0.0,2,1.0,219,75510,0,0
1653,1,0.0,1,1.0,217,66660,0,0
1654,1,0.0,2,2.0,219,6840,5,6
1655,1,0.0,2,2.0,222,71700,0,0
1656,1,0.0,0,0.0,240,65280,0,0
1657,2,1.0,4,2.0,212,11849,2,2
1658,1,0.0,2,2.0,223,70500,0,0
1659,1,1.0,3,3.0,220,83160,3,3
1660,1,1.0,3,3.0,247,17399,2,2
1661,1,0.0,2,2.0,212,3599,5,6
1662,1,1.0,2,2.0,217,67200,3,3
1663,1,1.0,0,0.0,233,719,2,2
1664,1,0.0,2,2.0,220,66600,0,0
1665,6,0.3333333333333333,11,1.8333333333333333,613,12639,2,2
1666,1,1.0,3,3.0,220,80700,3,3
1667,4,0.25,5,1.25,521,71160,0,3
1668,2,1.0,4,2.0,149,9180,2,2
1669,2,1.0,4,2.0,160,76560,3,3
1670,2,0.5,3,1.5,391,6929,2,2
1671,1,0.0,1,1.0,215,81000,0,0
1672,1,0.0,4,4.0,243,85860,5,1
1673,1,1.0,1,1.0,218,9000,2,2
1674,4,0.75,8,2.0,225,74152,3,3
1675,2,0.5,3,1.5,183,84420,3,3
1676,1,1.0,2,2.0,208,11099,2,2
1677,1,0.0,1,1.0,211,65400,0,0
1678,1,1.0,2,2.0,211,17640,2,2
1679,1,1.0,2,2.0,229,68400,3,3
1680,1,1.0,2,2.0,214,8399,2,2
1681,1,1.0,2,2.0,212,20159,2,2
1682,3,0.6666666666666666,6,2.0,541,19874,2,2
1683,2,0.5,3,1.5,404,85170,3,3
1684,1,0.0,1,1.0,211,79200,0,0
1685,1,0.0,1,1.0,246,1920,4,6
1686,1,0.0,2,2.0,211,66600,0,0
1687,6,1.0,12,2.0,304,21596,2,2
1688,1,0.0,2,2.0,219,9840,5,6
1689,1,0.0,1,1.0,220,82860,0,0
1690,6,0.5,10,1.6666666666666667,827,13263,2,2
1691,1,1.0,2,2.0,206,239,2,2
1692,2,1.0,4,2.0,189,18959,2,2
1693,7,0.8571428571428571,11,1.5714285714285714,580,12610,2,2
1694,1,0.0,1,1.0,202,85500,0,0
1695,2,1.0,4,2.0,745,19800,2,2
1696,1,0.0,2,2.0,213,68400,0,0
1697,1,1.0,2,2.0,201,66300,3,3
1698,3,0.0,6,2.0,812,17492,4,1
1699,1,0.0,4,4.0,214,4800,5,1
1700,2,0.0,2,1.0,670,5099,4,6
1701,1,0.0,1,1.0,218,20700,4,6
1702,10,0.8,19,1.9,665,3085,2,2
1703,8,0.875,16,2.0,526,3518,2,2
1704,3,0.3333333333333333,4,1.3333333333333333,433,79811,0,3
1705,1,1.0,2,2.0,202,79200,3,3
1706,4,1.0,9,2.25,576,17617,2,2
1707,1,1.0,2,2.0,198,71520,3,3
1708,1,0.0,1,1.0,199,13500,4,6
1709,1,1.0,2,2.0,199,71340,3,3
1710,2,1.0,4,2.0,166,5190,2,2
1711,1,0.0,2,2.0,197,2100,5,6
1712,1,1.0,2,2.0,195,68520,3,3
1713,1,1.0,2,2.0,197,75240,3,3
1714,1,1.0,1,1.0,200,76800,3,3
1715,1,1.0,2,2.0,216,1200,2,2
1716,1,0.0,1,1.0,195,66840,0,0
1717,1,1.0,2,2.0,202,71581,3,3
1718,1,0.0,1,1.0,198,69661,0,0
1719,6,0.8333333333333334,10,1.6666666666666667,868,68957,3,3
1720,3,0.3333333333333333,4,1.3333333333333333,521,3343,4,2
1721,2,0.5,3,1.5,416,18180,2,2
1722,1,1.0,0,0.0,225,9660,2,2
1723,1,1.0,1,1.0,198,3659,2,2
1724,1,0.0,1,1.0,185,3839,4,6
1725,1,0.0,2,2.0,191,13680,5,6
1726,1,1.0,2,2.0,197,14520,2,2
1727,1,0.0,2,2.0,186,9600,5,6
1728,1,0.0,1,1.0,187,75540,0,0
1729,1,1.0,2,2.0,184,6599,2,2
1730,1,0.0,2,2.0,188,6960,5,6
1731,1,1.0,2,2.0,270,65400,3,3
1732,1,1.0,1,1.0,235,16859,2,2
1733,1,1.0,1,1.0,204,17040,2,2
1734,2,1.0,4,2.0,773,20220,2,2
1735,1,1.0,1,1.0,184,65340,3,3
1736,5,1.0,9,1.8,630,81899,3,3
1737,2,0.5,3,1.5,170,76350,3,3
1738,2,0.5,4,2.0,340,67620,3,3
1739,4,1.0,8,2.0,862,70443,3,3
1740,4,0.25,8,2.0,632,14486,5,2
1741,1,1.0,2,2.0,178,82680,3,3
1742,1,0.0,2,2.0,180,80520,0,0
1743,1,0.0,2,2.0,182,12599,5,6
1744,2,1.0,5,2.5,412,15209,2,2
1745,1,1.0,2,2.0,180,67261,3,3
1746,5,0.8,6,1.2,460,73306,3,3
1747,2,0.0,4,2.0,129,21179,5,6
1748,1,0.0,4,4.0,176,7200,5,1
1749,2,0.0,4,2.0,511,13139,5,6
1750,2,0.5,5,2.5,564,12240,5,2
1751,1,0.0,1,1.0,180,69060,0,0
1752,1,0.0,1,1.0,176,81300,0,0
1753,4,1.0,9,2.25,248,74498,3,3
1754,1,0.0,2,2.0,172,419,5,6
1755,1,0.0,1,1.0,177,72900,0,0
1756,1,1.0,1,1.0,176,79981,3,3
1757,1,0.0,1,1.0,167,10800,4,6
1758,1,0.0,2,2.0,183,2100,5,6
1759,1,0.0,1,1.0,177,79980,0,0
1760,1,0.0,2,2.0,177,7020,5,6
1761,12,0.6666666666666666,20,1.6666666666666667,484,16974,2,2
1762,1,0.0,2,2.0,171,13199,5,6
1763,1,0.0,1,1.0,170,60,4,6
1764,4,0.0,9,2.25,699,5018,5,1
1765,1,0.0,2,2.0,181,5819,5,6
1766,1,0.0,1,1.0,170,18659,4,6
1767,2,0.5,4,2.0,596,74940,3,3
1768,1,0.0,2,2.0,165,17280,5,6
1769,1,0.0,3,3.0,165,70560,5,1
1770,1,1.0,2,2.0,163,899,2,2
1771,1,0.0,2,2.0,164,18240,5,6
1772,1,0.0,2,2.0,164,14939,5,6
1773,1,0.0,2,2.0,164,68400,0,0
1774,3,1.0,6,2.0,496,13640,2,2
1775,2,0.0,3,1.5,684,15989,4,6
1776,2,0.5,5,2.5,109,4679,5,6
1777,2,1.0,4,2.0,132,9059,2,2
1778,1,1.0,2,2.0,160,20340,2,2
1779,3,0.6666666666666666,4,1.3333333333333333,378,7835,2,2
1780,1,0.0,2,2.0,161,69600,0,0
1781,1,0.0,0,0.0,185,80400,0,0
1782,1,1.0,2,2.0,171,1800,2,2
1783,1,0.0,2,2.0,160,13859,5,6
1784,1,1.0,1,1.0,169,17100,2,2
1785,1,0.0,2,2.0,528,83640,0,0
1786,2,0.5,4,2.0,489,15720,2,2
1787,3,1.0,3,1.0,456,18902,2,2
1788,1,0.0,2,2.0,176,64860,0,0
1789,1,1.0,1,1.0,157,11399,2,2
1790,1,1.0,2,2.0,160,72300,3,3
1791,3,0.3333333333333333,9,3.0,364,71262,5,3
1792,1,1.0,1,1.0,160,76141,3,3
1793,3,1.0,6,2.0,427,69709,3,3
1794,1,1.0,2,2.0,154,8099,2,2
1795,1,0.0,0,0.0,169,70440,0,0
1796,1,0.0,3,3.0,155,74700,5,1
1797,6,1.0,12,2.0,581,12452,2,2
1798,1,0.0,2,2.0,159,72900,0,0
1799,1,0.0,2,2.0,157,72000,0,0
1800,2,1.0,3,1.5,150,71340,3,3
1801,1,1.0,1,1.0,161,73860,3,3
1802,1,0.0,2,2.0,164,83940,0,0
1803,5,0.8,9,1.8,419,82383,3,3
1804,1,1.0,1,1.0,152,11459,2,2
1805,1,0.0,2,2.0,151,11159,5,6
1806,1,0.0,3,3.0,174,4080,5,6
1807,1,1.0,2,2.0,160,76500,3,3
1808,1,0.0,2,2.0,152,69480,0,0
1809,1,1.0,2,2.0,149,74460,3,3
1810,2,0.5,4,2.0,322,18480,2,2
1811,3,0.6666666666666666,5,1.6666666666666667,746,6805,2,2
1812,1,0.0,2,2.0,148,14399,5,6
1813,1,1.0,2,2.0,150,10440,2,2
1814,1,0.0,1,1.0,215,4799,4,6
1815,1,0.0,1,1.0,173,65160,0,0
1816,1,1.0,2,2.0,156,70800,3,3
1817,1,0.0,2,2.0,154,78360,0,0
1818,1,1.0,2,2.0,146,19679,2,2
1819,1,0.0,2,2.0,155,13619,5,6
1820,1,0.0,4,4.0,154,1440,5,1
1821,1,1.0,2,2.0,177,10199,2,2
1822,1,1.0,2,2.0,144,9419,2,2
1823,6,0.6666666666666666,11,1.8333333333333333,346,65666,3,3
1824,1,0.0,3,3.0,154,76920,5,1
1825,2,1.0,4,2.0,679,11849,2,2
1826,1,0.0,2,2.0,154,13080,5,6
1827,1,0.0,1,1.0,155,73800,0,0
1828,1,1.0,2,2.0,143,18000,2,2
1829,1,1.0,2,2.0,142,18000,2,2
1830,3,0.3333333333333333,5,1.6666666666666667,604,21428,4,2
1831,1,1.0,1,1.0,141,15300,2,2
1832,1,0.0,2,2.0,140,6359,5,6
1833,1,1.0,2,2.0,141,4680,2,2
1834,1,1.0,2,2.0,142,10980,2,2
1835,1,1.0,0,0.0,171,70080,3,3
1836,2,0.5,2,1.0,327,80580,0,3
1837,6,0.6666666666666666,12,2.0,633,16712,2,2
1838,1,0.0,2,2.0,182,71041,0,0
1839,1,1.0,2,2.0,140,13919,2,2
1840,1,1.0,2,2.0,141,17879,2,2
1841,1,0.0,3,3.0,144,72780,5,1
1842,1,0.0,2,2.0,141,76380,0,0
1843,1,0.0,1,1.0,140,77160,0,0
1844,2,0.0,3,1.5,563,11850,4,6
1845,1,1.0,2,2.0,144,81180,3,3
1846,4,0.5,7,1.75,719,69436,3,3
1847,3,0.0,6,2.0,724,15131,4,1
1848,1,0.0,2,2.0,139,18719,5,6
1849,1,0.0,3,3.0,144,80700,5,1
1850,1,0.0,1,1.0,143,79440,0,0
1851,1,1.0,2,2.0,136,6599,2,2
1852,3,0.0,4,1.3333333333333333,485,18341,4,6
1853,1,1.0,1,1.0,136,74881,3,3
1854,1,0.0,2,2.0,138,18000,5,6
1855,2,0.5,4,2.0,563,21599,2,2
1856,1,0.0,1,1.0,135,21300,4,6
1857,1,0.0,0,0.0,154,6479,4,0
1858,1,0.0,1,1.0,148,7980,4,6
1859,2,0.0,2,1.0,645,84720,0,0
1860,2,0.5,3,1.5,640,65190,3,3
1861,1,1.0,2,2.0,169,78600,3,3
1862,1,0.0,1,1.0,130,65700,0,0
1863,1,1.0,2,2.0,130,19800,2,2
1864,1,1.0,2,2.0,135,74220,3,3
1865,1,0.0,0,0.0,141,74281,0,0
1866,1,0.0,2,2.0,159,68340,0,0
1867,1,1.0,2,2.0,147,5399,2,2
1868,2,0.0,2,1.0,99,76500,0,0
1869,1,1.0,2,2.0,144,21599,2,2
1870,2,0.5,3,1.5,494,17219,2,2
1871,1,0.0,1,1.0,127,12840,4,6
1872,1,1.0,2,2.0,133,7620,2,2
1873,3,0.3333333333333333,4,1.3333333333333333,321,67676,0,3
1874,1,0.0,3,3.0,128,1680,5,6
1875,2,0.5,3,1.5,550,4680,2,2
1876,1,0.0,0,0.0,140,75661,0,0
1877,4,0.75,8,2.0,470,72989,3,3
1878,1,0.0,2,2.0,126,2039,5,6
1879,1,0.0,1,1.0,127,73861,0,0
1880,2,0.0,5,2.5,689,84090,0,1
1881,2,1.0,4,2.0,165,18300,2,2
1882,1,0.0,1,1.0,129,9179,4,6
1883,1,1.0,1,1.0,124,11279,2,2
1884,1,1.0,2,2.0,129,74220,3,3
1885,1,0.0,1,1.0,123,19200,4,6
1886,2,0.0,3,1.5,88,89,5,6
1887,1,0.0,0,0.0,146,70200,0,0
1888,5,0.6,10,2.0,530,67984,3,3
1889,1,1.0,2,2.0,118,18299,2,2
1890,1,0.0,2,2.0,119,14399,5,6
1891,1,0.0,2,2.0,124,2999,5,6
1892,2,1.0,3,1.5,588,82771,3,3
1893,1,1.0,2,2.0,122,64980,3,3
1894,1,1.0,2,2.0,122,12840,2,2
1895,1,0.0,1,1.0,115,72000,0,0
1896,1,1.0,2,2.0,121,20999,2,2
1897,1,0.0,1,1.0,132,20760,4,6
1898,3,0.3333333333333333,6,2.0,481,10434,5,2
1899,1,0.0,2,2.0,120,8220,5,6
1900,1,0.0,4,4.0,119,83520,5,1
1901,1,0.0,1,1.0,117,69180,0,0
1902,1,0.0,3,3.0,115,84840,5,1
1903,1,1.0,2,2.0,109,11879,2,2
1904,8,0.625,13,1.625,536,19229,2,2
1905,1,0.0,1,1.0,120,15959,4,6
1906,1,0.0,1,1.0,144,70560,0,0
1907,1,0.0,4,4.0,130,84420,5,1
1908,1,1.0,2,2.0,133,9179,2,2
1909,1,1.0,2,2.0,121,16620,2,2
1910,1,0.0,2,2.0,110,75180,0,0
1911,2,0.0,4,2.0,666,82110,0,0
1912,1,0.0,3,3.0,111,72720,5,1
1913,1,1.0,2,2.0,157,72601,3,3
1914,2,0.5,3,1.5,601,2909,2,2
1915,2,1.0,4,2.0,497,80940,3,3
1916,1,0.0,2,2.0,112,72601,0,0
1917,2,0.0,5,2.5,152,1589,5,6
1918,2,1.0,4,2.0,664,70200,3,3
1919,1,0.0,3,3.0,113,12900,5,6
1920,2,0.0,4,2.0,571,85560,0,0
1921,1,1.0,1,1.0,116,13619,2,2
1922,1,0.0,2,2.0,121,70920,0,0
1923,1,1.0,2,2.0,120,12059,2,2
1924,1,1.0,2,2.0,116,17640,2,2
1925,2,0.0,4,2.0,315,14969,5,6
1926,1,0.0,1,1.0,101,5400,4,6
1927,1,0.0,2,2.0,102,83581,0,0
1928,1,0.0,2,2.0,106,68940,0,0
1929,1,1.0,2,2.0,104,18899,2,2
1930,1,0.0,2,2.0,111,0,5,6
1931,1,0.0,2,2.0,100,7380,5,6
1932,1,0.0,1,1.0,101,67140,0,0
1933,1,0.0,2,2.0,110,19439,5,6
1934,1,0.0,2,2.0,100,18540,5,6
1935,1,0.0,2,2.0,108,65340,0,0
1936,1,0.0,5,5.0,101,14880,5,1
1937,1,0.0,2,2.0,115,16079,5,6
1938,2,0.5,3,1.5,539,689,2,2
1939,1,0.0,2,2.0,116,19319,5,6
1940,1,0.0,2,2.0,127,66000,0,0
1941,2,1.0,4,2.0,433,78030,3,3
1942,1,0.0,2,2.0,198,20460,5,6
1943,2,0.5,4,2.0,481,72750,3,3
1944,1,0.0,1,1.0,97,15660,4,6
1945,1,0.0,1,1.0,93,19499,4,6
1946,1,0.0,2,2.0,93,86340,0,0
1947,1,0.0,1,1.0,97,67681,0,0
1948,1,0.0,1,1.0,104,66300,0,0
1949,1,1.0,2,2.0,94,77221,3,3
1950,2,1.0,4,2.0,175,67261,3,3
1951,1,1.0,2,2.0,96,21000,2,2
1952,2,0.5,3,1.5,59,12240,2,2
1953,1,0.0,3,3.0,92,5280,5,6
1954,1,0.0,1,1.0,92,71700,0,0
1955,1,0.0,1,1.0,106,85380,0,0
1956,7,0.1428571428571428,14,2.0,549,20166,5,2
1957,1,0.0,2,2.0,95,6359,5,6
1958,1,0.0,2,2.0,93,3899,5,6
1959,1,1.0,4,4.0,98,3000,5,2
1960,1,0.0,1,1.0,163,77760,0,0
1961,3,0.6666666666666666,7,2.333333333333333,711,81020,3,3
1962,3,0.6666666666666666,6,2.0,99,13178,2,2
1963,1,0.0,2,2.0,85,65040,0,0
1964,1,0.0,1,1.0,86,69120,0,0
1965,1,0.0,1,1.0,112,8520,4,6
1966,1,1.0,1,1.0,104,76200,3,3
1967,4,0.75,8,2.0,932,16142,2,2
1968,1,0.0,2,2.0,96,76800,0,0
1969,17,0.5294117647058824,36,2.117647058823529,861,18301,6,2
1970,1,1.0,2,2.0,89,67020,3,3
1971,1,0.0,2,2.0,98,82800,0,0
1972,5,0.8,10,2.0,445,68642,3,3
1973,1,0.0,4,4.0,92,12599,5,1
1974,2,1.0,3,1.5,535,70140,3,3
1975,1,0.0,2,2.0,84,13199,5,6
1976,7,0.7142857142857143,12,1.7142857142857142,684,17221,2,2
1977,2,0.0,4,2.0,301,85500,0,0
1978,1,1.0,2,2.0,91,79801,3,3
1979,1,1.0,2,2.0,79,7200,2,2
1980,2,0.5,4,2.0,456,5549,2,2
1981,1,0.0,2,2.0,111,10319,5,6
1982,2,1.0,4,2.0,618,70920,3,3
1983,1,0.0,3,3.0,86,14100,5,6
1984,1,0.0,1,1.0,1193,10799,4,0
1985,1,0.0,1,1.0,97,21599,4,6
1986,1,0.0,2,2.0,82,19919,5,6
1987,1,1.0,2,2.0,98,66720,3,3
1988,1,0.0,2,2.0,77,2700,5,6
1989,1,1.0,2,2.0,75,6599,2,2
1990,1,0.0,1,1.0,77,75960,0,0
1991,1,1.0,2,2.0,74,68400,3,3
1992,1,1.0,2,2.0,88,71761,3,3
1993,1,0.0,1,1.0,74,77760,0,0
1994,1,0.0,2,2.0,88,72601,0,0
1995,1,0.0,2,2.0,89,4500,5,6
1996,2,0.0,4,2.0,465,5609,5,6
1997,1,0.0,1,1.0,81,20220,4,6
1998,1,0.0,2,2.0,79,18719,5,6
1999,3,0.0,3,1.0,425,18313,4,6
2000,1,0.0,1,1.0,73,77400,0,0
2001,1,0.0,2,2.0,99,66241,0,0
2002,1,0.0,2,2.0,79,65280,0,0
2003,2,1.0,5,2.5,447,4530,2,2
2004,4,0.25,6,1.5,386,16978,4,2
2005,1,0.0,3,3.0,88,17099,5,6
2006,1,1.0,2,2.0,75,69601,3,3
2007,5,1.0,8,1.6,681,13080,2,2
2008,1,0.0,2,2.0,70,81180,0,0
2009,2,0.5,3,1.5,294,76830,3,3
2010,3,0.3333333333333333,6,2.0,581,74642,0,3
2011,1,1.0,2,2.0,69,68100,3,3
2012,1,0.0,1,1.0,69,5040,4,6
2013,1,1.0,2,2.0,76,74160,3,3
2014,3,0.3333333333333333,6,2.0,370,17744,5,2
2015,1,0.0,2,2.0,116,13500,5,6
2016,1,1.0,2,2.0,84,14100,2,2
2017,1,0.0,2,2.0,74,73860,0,0
2018,1,0.0,2,2.0,111,16859,5,6
2019,1,0.0,1,1.0,72,71761,0,0
2020,1,0.0,1,1.0,68,10380,4,6
2021,1,0.0,2,2.0,136,1800,5,6
2022,1,1.0,2,2.0,148,85200,3,3
2023,1,1.0,2,2.0,95,7439,2,2
2024,3,0.6666666666666666,6,2.0,660,76838,3,3
2025,1,0.0,2,2.0,139,65520,0,0
2026,1,0.0,1,1.0,72,7800,4,6
2027,1,0.0,1,1.0,69,1139,4,6
2028,1,0.0,2,2.0,66,81240,0,0
2029,3,1.0,5,1.6666666666666667,327,73060,3,3
2030,1,0.0,2,2.0,88,79740,0,0
2031,1,0.0,1,1.0,66,80400,0,0
2032,1,0.0,2,2.0,78,20460,5,6
2033,1,0.0,2,2.0,76,959,5,6
2034,1,1.0,2,2.0,67,1560,2,2
2035,1,0.0,2,2.0,67,4260,5,6
2036,2,0.5,4,2.0,361,8009,2,2
2037,1,0.0,2,2.0,64,76020,0,0
2038,1,1.0,2,2.0,69,72180,3,3
2039,1,1.0,2,2.0,85,15480,2,2
2040,1,0.0,2,2.0,72,20700,5,6
2041,1,0.0,2,2.0,66,86220,0,0
2042,1,0.0,3,3.0,72,68820,5,1
2043,1,1.0,2,2.0,80,84420,3,3
2044,1,0.0,2,2.0,67,75600,0,0
2045,1,0.0,2,2.0,60,1800,5,6
2046,8,0.875,14,1.75,591,14665,2,2
2047,4,0.75,8,2.0,732,10368,2,2
2048,1,0.0,2,2.0,70,84480,0,0
2049,1,0.0,1,1.0,57,4799,4,6
2050,2,0.0,4,2.0,397,12870,5,6
2051,1,1.0,2,2.0,55,17580,2,2
2052,1,1.0,2,2.0,57,18000,2,2
2053,1,1.0,2,2.0,58,12599,2,2
2054,1,0.0,2,2.0,52,6179,5,6
2055,1,1.0,2,2.0,54,17640,2,2
2056,1,0.0,2,2.0,55,16499,5,6
2057,1,0.0,3,3.0,49,4140,5,6
2058,1,0.0,2,2.0,101,9359,5,6
2059,1,1.0,2,2.0,63,83040,3,3
2060,1,1.0,3,3.0,66,71340,3,3
2061,1,0.0,0,0.0,62,81300,0,0
2062,1,1.0,2,2.0,50,75600,3,3
2063,1,0.0,2,2.0,70,69120,0,0
2064,1,0.0,1,1.0,74,5699,4,6
2065,1,1.0,1,1.0,57,21419,2,2
2066,1,0.0,1,1.0,50,74160,0,0
2067,1,0.0,2,2.0,47,72000,0,0
2068,1,1.0,2,2.0,55,539,2,2
2069,1,0.0,2,2.0,49,66780,0,0
2070,2,1.0,4,2.0,30,7169,2,2
2071,1,0.0,2,2.0,51,77760,0,0
2072,1,0.0,3,3.0,50,8999,5,6
2073,1,0.0,2,2.0,68,79680,0,0
2074,1,1.0,2,2.0,52,70560,3,3
2075,2,0.5,3,1.5,274,72240,3,3
2076,1,0.0,1,1.0,67,74701,0,0
2077,9,0.6666666666666666,19,2.111111111111111,827,69678,3,3
2078,1,1.0,2,2.0,45,16199,2,2
2079,3,0.0,3,1.0,473,5695,4,6
2080,2,0.0,3,1.5,297,11459,4,6
2081,3,0.3333333333333333,6,2.0,315,4044,5,2
2082,1,1.0,1,1.0,48,66480,3,3
2083,3,1.0,6,2.0,741,19665,2,2
2084,4,0.0,9,2.25,630,11177,5,1
2085,1,1.0,2,2.0,51,1199,2,2
2086,1,0.0,2,2.0,40,66720,0,0
2087,1,1.0,2,2.0,42,14880,2,2
2088,1,1.0,2,2.0,42,76200,3,3
2089,1,1.0,2,2.0,55,13799,2,2
2090,5,1.0,14,2.8,819,71054,3,3
2091,2,0.5,2,1.0,423,85650,0,3
2092,1,0.0,2,2.0,51,78540,0,0
2093,1,0.0,1,1.0,43,68580,0,0
2094,1,1.0,2,2.0,39,81480,3,3
2095,5,0.8,9,1.8,783,65210,3,3
2096,2,0.5,4,2.0,436,67920,3,3
2097,3,1.0,6,2.0,655,11099,2,2
2098,1,0.0,2,2.0,37,65700,0,0
2099,3,1.0,6,2.0,556,66545,3,3
2100,1,0.0,2,2.0,35,77400,0,0
2101,1,0.0,2,2.0,126,7800,5,6
2102,1,0.0,1,1.0,42,19079,4,6
2103,4,0.75,8,2.0,621,552,2,2
2104,1,1.0,2,2.0,35,4380,2,2
2105,1,1.0,2,2.0,36,13260,2,2
2106,4,0.5,8,2.0,859,72095,3,3
2107,1,0.0,2,2.0,44,76380,0,0
2108,1,1.0,2,2.0,42,64980,3,3
2109,1,0.0,1,1.0,39,82380,0,0
2110,1,0.0,1,1.0,40,18420,4,6
2111,1,1.0,2,2.0,34,8399,2,2
2112,1,0.0,1,1.0,30,71941,0,0
2113,1,1.0,2,2.0,52,1139,2,2
2114,1,1.0,2,2.0,39,18720,2,2
2115,1,0.0,2,2.0,29,19559,5,6
2116,1,0.0,2,2.0,31,7740,5,6
2117,1,1.0,2,2.0,33,71820,3,3
2118,2,0.0,2,1.0,466,73710,0,0
2119,2,0.0,2,1.0,27,64921,0,0
2120,1,0.0,1,1.0,33,15119,4,6
2121,2,0.5,5,2.5,26,14220,5,6
2122,5,0.8,6,1.2,590,82973,3,3
2123,1,0.0,1,1.0,71,7800,4,6
2124,4,1.0,8,2.0,508,78962,3,3
2125,1,1.0,2,2.0,30,79440,3,3
2126,1,1.0,2,2.0,26,14399,2,2
2127,1,1.0,1,1.0,27,7379,2,2
2128,1,0.0,2,2.0,27,86280,0,0
2129,1,0.0,2,2.0,20,81300,0,0
2130,1,1.0,3,3.0,42,9480,2,2
2131,1,0.0,2,2.0,69,75360,0,0
2132,1,1.0,2,2.0,18,77820,3,3
2133,1,0.0,2,2.0,19,21540,5,6
2134,1,0.0,2,2.0,38,70500,0,0
2135,1,0.0,3,3.0,18,20999,5,6
2136,1,1.0,2,2.0,16,66600,3,3
2137,2,1.0,4,2.0,281,7080,2,2
2138,1,0.0,3,3.0,21,3599,5,6
2139,1,0.0,2,2.0,19,73801,0,0
2140,2,0.0,2,1.0,375,16559,4,6
2141,1,0.0,2,2.0,24,899,5,6
2142,1,1.0,2,2.0,19,15119,2,2
2143,1,1.0,2,2.0,14,65460,3,3
2144,4,0.5,8,2.0,854,14137,2,2
2145,1,0.0,1,1.0,29,7620,4,6
2146,1,1.0,0,0.0,42,82500,3,3
2147,1,0.0,2,2.0,19,7200,5,6
2148,1,1.0,1,1.0,29,74701,3,3
2149,6,1.0,13,2.1666666666666665,667,13646,2,2
2150,1,0.0,1,1.0,18,86220,0,0
2151,2,0.0,5,2.5,436,82680,0,1
2152,1,1.0,2,2.0,36,66421,3,3
2153,1,0.0,3,3.0,17,12900,5,6
2154,2,1.0,4,2.0,354,5789,2,2
2155,1,0.0,2,2.0,12,73801,0,0
2156,1,1.0,2,2.0,10,70200,3,3
2157,1,1.0,2,2.0,16,719,2,2
2158,1,0.0,2,2.0,15,70200,0,0
2159,1,0.0,2,2.0,15,4440,5,6
2160,1,1.0,2,2.0,10,70740,3,3
2161,1,1.0,1,1.0,8,3779,2,2
2162,1,0.0,3,3.0,10,19259,5,6
2163,1,1.0,2,2.0,6,77880,3,3
2164,2,1.0,4,2.0,575,81030,3,3
2165,2,0.5,5,2.5,684,20820,5,2
2166,1,0.0,1,1.0,2,72060,0,0
2167,1,0.0,2,2.0,2,19800,5,6
2168,1,1.0,2,2.0,8,71400,3,3
2169,1,0.0,1,1.0,8,5460,4,6
2170,1,1.0,3,3.0,9,69240,3,3
2171,3,0.0,3,1.0,477,81971,0,0
2172,1,1.0,2,2.0,4,68400,3,3
2173,2,0.0,4,2.0,683,82950,0,0
2174,1,1.0,2,2.0,604,1800,2,2
2175,1,0.0,2,2.0,603,74461,0,0
2176,1,1.0,2,2.0,605,8520,2,2
2177,1,1.0,2,2.0,597,74640,3,3
2178,1,1.0,1,1.0,619,4200,2,2
2179,1,1.0,3,3.0,604,74100,3,3
2180,1,0.0,4,4.0,594,68400,5,1
2181,1,1.0,2,2.0,592,74700,3,3
2182,1,0.0,1,1.0,596,7140,4,6
2183,1,1.0,2,2.0,596,68100,3,3
2184,1,1.0,2,2.0,591,1500,2,2
2185,8,0.75,17,2.125,991,66983,3,3
2186,1,0.0,1,1.0,595,65580,0,0
2187,5,0.6,10,2.0,902,18947,2,2
2188,2,0.5,4,2.0,800,5549,2,2
2189,3,1.0,4,1.3333333333333333,688,83952,3,3
2190,1,0.0,2,2.0,589,67500,0,0
2191,1,0.0,1,1.0,597,72900,0,0
2192,1,0.0,1,1.0,590,79200,0,0
2193,1,1.0,2,2.0,585,76980,3,3
2194,1,0.0,1,1.0,585,75300,0,0
2195,1,0.0,2,2.0,585,9600,5,6
